"ID","degree","eigen_clust","walk_clust","url"
"doi:10.18739/A2HQ3RX88",15,170,42,"https://arcticdata.io/catalog/view/doi:10.18739/A2HQ3RX88"
"doi:10.18739/A2HQ3RZ0V",1,109,202,"https://arcticdata.io/catalog/view/doi:10.18739/A2HQ3RZ0V"
"doi:10.18739/A2HQ3RZ1B",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2HQ3RZ1B"
"doi:10.18739/A2HR72",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2HR72"
"doi:10.18739/A2HS14",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A2HS14"
"doi:10.18739/A2HS48",7,25,115,"https://arcticdata.io/catalog/view/doi:10.18739/A2HS48"
"doi:10.18739/A2HT1G",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A2HT1G"
"doi:10.18739/A2HT2GB1M",23,170,79,"https://arcticdata.io/catalog/view/doi:10.18739/A2HT2GB1M"
"doi:10.18739/A2HT2GB23",15,174,48,"https://arcticdata.io/catalog/view/doi:10.18739/A2HT2GB23"
"doi:10.18739/A2HT2GB42",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2HT2GB42"
"doi:10.18739/A2HV4Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2HV4Z"
"doi:10.18739/A2HV6Q",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2HV6Q"
"doi:10.18739/A2HV73",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2HV73"
"doi:10.18739/A2HW15",19,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW15"
"doi:10.18739/A2HW2J",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW2J"
"doi:10.18739/A2HW3X",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW3X"
"doi:10.18739/A2HW62",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW62"
"doi:10.18739/A2HW7F",14,88,80,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW7F"
"doi:10.18739/A2HW8T",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2HW8T"
"doi:10.18739/A2HX15Q7C",12,39,2,"https://arcticdata.io/catalog/view/doi:10.18739/A2HX15Q7C"
"doi:10.18739/A2HX15Q8V",14,170,48,"https://arcticdata.io/catalog/view/doi:10.18739/A2HX15Q8V"
"doi:10.18739/A2HZ3M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2HZ3M"
"doi:10.18739/A2HZ5C",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2HZ5C"
"doi:10.18739/A2HZ6R",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2HZ6R"
"doi:10.18739/A2J09W371",32,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2J09W371"
"doi:10.18739/A2J09W38H",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A2J09W38H"
"doi:10.18739/A2J09W403",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2J09W403"
"doi:10.18739/A2J24B",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2J24B"
"doi:10.18739/A2J27G",12,31,229,"https://arcticdata.io/catalog/view/doi:10.18739/A2J27G"
"doi:10.18739/A2J297",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2J297"
"doi:10.18739/A2J305",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A2J305"
"doi:10.18739/A2J339",32,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2J339"
"doi:10.18739/A2J36F",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2J36F"
"doi:10.18739/A2J37T",21,28,237,"https://arcticdata.io/catalog/view/doi:10.18739/A2J37T"
"doi:10.18739/A2J38KH4W",6,172,70,"https://arcticdata.io/catalog/view/doi:10.18739/A2J38KH4W"
"doi:10.18739/A2J52M",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2J52M"
"doi:10.18739/A2J530",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2J530"
"doi:10.18739/A2J58W",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2J58W"
"doi:10.18739/A2J598",3,34,129,"https://arcticdata.io/catalog/view/doi:10.18739/A2J598"
"doi:10.18739/A2J61K",33,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2J61K"
"doi:10.18739/A2J64Q",11,169,42,"https://arcticdata.io/catalog/view/doi:10.18739/A2J64Q"
"doi:10.18739/A2J653",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2J653"
"doi:10.18739/A2J79Z",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2J79Z"
"doi:10.18739/A2J80W",9,170,19,"https://arcticdata.io/catalog/view/doi:10.18739/A2J80W"
"doi:10.18739/A2J82N",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2J82N"
"doi:10.18739/A2J831",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2J831"
"doi:10.18739/A2J85S",3,101,41,"https://arcticdata.io/catalog/view/doi:10.18739/A2J85S"
"doi:10.18739/A2J87J",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A2J87J"
"doi:10.18739/A2J88X",5,86,234,"https://arcticdata.io/catalog/view/doi:10.18739/A2J88X"
"doi:10.18739/A2J91M",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2J91M"
"doi:10.18739/A2J94R",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2J94R"
"doi:10.18739/A2J954",23,170,79,"https://arcticdata.io/catalog/view/doi:10.18739/A2J954"
"doi:10.18739/A2J96089F",100,168,8,"https://arcticdata.io/catalog/view/doi:10.18739/A2J96089F"
"doi:10.18739/A2JB8M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JB8M"
"doi:10.18739/A2JB90",14,64,232,"https://arcticdata.io/catalog/view/doi:10.18739/A2JB90"
"doi:10.18739/A2JC0X",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JC0X"
"doi:10.18739/A2JC7K",1,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2JC7K"
"doi:10.18739/A2JC8Z",33,170,35,"https://arcticdata.io/catalog/view/doi:10.18739/A2JC8Z"
"doi:10.18739/A2JD08",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD08"
"doi:10.18739/A2JD1N",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD1N"
"doi:10.18739/A2JD3D",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD3D"
"doi:10.18739/A2JD4PP01",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD4PP01"
"doi:10.18739/A2JD4PP1H",7,79,151,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD4PP1H"
"doi:10.18739/A2JD4S",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2JD4S"
"doi:10.18739/A2JF91",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JF91"
"doi:10.18739/A2JG0Z",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JG0Z"
"doi:10.18739/A2JG5V",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JG5V"
"doi:10.18739/A2JG67",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2JG67"
"doi:10.18739/A2JG80",1,113,156,"https://arcticdata.io/catalog/view/doi:10.18739/A2JG80"
"doi:10.18739/A2JH09",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2JH09"
"doi:10.18739/A2JH22",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2JH22"
"doi:10.18739/A2JH3D23R",2,112,144,"https://arcticdata.io/catalog/view/doi:10.18739/A2JH3D23R"
"doi:10.18739/A2JH3D247",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2JH3D247"
"doi:10.18739/A2JJ8P",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JJ8P"
"doi:10.18739/A2JK00",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JK00"
"doi:10.18739/A2JK4H",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2JK4H"
"doi:10.18739/A2JM23",14,64,232,"https://arcticdata.io/catalog/view/doi:10.18739/A2JM23"
"doi:10.18739/A2JM23F5K",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2JM23F5K"
"doi:10.18739/A2JN8Q",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JN8Q"
"doi:10.18739/A2JP01",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP01"
"doi:10.18739/A2JP1D",3,66,40,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP1D"
"doi:10.18739/A2JP4J",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP4J"
"doi:10.18739/A2JP5X",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP5X"
"doi:10.18739/A2JP82",2,66,27,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP82"
"doi:10.18739/A2JP9F",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A2JP9F"
"doi:10.18739/A2JR7C",5,170,32,"https://arcticdata.io/catalog/view/doi:10.18739/A2JR7C"
"doi:10.18739/A2JR8R",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A2JR8R"
"doi:10.18739/A2JS2T",6,62,87,"https://arcticdata.io/catalog/view/doi:10.18739/A2JS2T"
"doi:10.18739/A2JS9H719",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2JS9H719"
"doi:10.18739/A2JT25",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A2JT25"
"doi:10.18739/A2JV3W",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2JV3W"
"doi:10.18739/A2JV61",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JV61"
"doi:10.18739/A2JV7D",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JV7D"
"doi:10.18739/A2JV8S",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JV8S"
"doi:10.18739/A2JW03",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW03"
"doi:10.18739/A2JW1G",19,9,138,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW1G"
"doi:10.18739/A2JW4M",5,47,160,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW4M"
"doi:10.18739/A2JW50",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW50"
"doi:10.18739/A2JW7R",27,170,31,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW7R"
"doi:10.18739/A2JW86M4M",7,89,233,"https://arcticdata.io/catalog/view/doi:10.18739/A2JW86M4M"
"doi:10.18739/A2JZ2J",20,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ2J"
"doi:10.18739/A2JZ3X",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ3X"
"doi:10.18739/A2JZ49",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ49"
"doi:10.18739/A2JZ5P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ5P"
"doi:10.18739/A2JZ62",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ62"
"doi:10.18739/A2JZ96",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2JZ96"
"doi:10.18739/A2K04Z",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2K04Z"
"doi:10.18739/A2K06X078",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A2K06X078"
"doi:10.18739/A2K06X08R",2,170,180,"https://arcticdata.io/catalog/view/doi:10.18739/A2K06X08R"
"doi:10.18739/A2K06X10B",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2K06X10B"
"doi:10.18739/A2K073",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2K073"
"doi:10.18739/A2K22W",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2K22W"
"doi:10.18739/A2K24N",7,35,100,"https://arcticdata.io/catalog/view/doi:10.18739/A2K24N"
"doi:10.18739/A2K27S",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2K27S"
"doi:10.18739/A2K30G",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A2K30G"
"doi:10.18739/A2K35C",32,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2K35C"
"doi:10.18739/A2K35MD44",50,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A2K35MD44"
"doi:10.18739/A2K36R",2,90,150,"https://arcticdata.io/catalog/view/doi:10.18739/A2K36R"
"doi:10.18739/A2K374",7,167,16,"https://arcticdata.io/catalog/view/doi:10.18739/A2K374"
"doi:10.18739/A2K52X",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2K52X"
"doi:10.18739/A2K539",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2K539"
"doi:10.18739/A2K54P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2K54P"
"doi:10.18739/A2K57T",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A2K57T"
"doi:10.18739/A2K586",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2K586"
"doi:10.18739/A2K59K",4,170,107,"https://arcticdata.io/catalog/view/doi:10.18739/A2K59K"
"doi:10.18739/A2K628",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2K628"
"doi:10.18739/A2K66S",12,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2K66S"
"doi:10.18739/A2K806",9,170,19,"https://arcticdata.io/catalog/view/doi:10.18739/A2K806"
"doi:10.18739/A2K81K",4,95,240,"https://arcticdata.io/catalog/view/doi:10.18739/A2K81K"
"doi:10.18739/A2K83B",4,46,12,"https://arcticdata.io/catalog/view/doi:10.18739/A2K83B"
"doi:10.18739/A2K84Q",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2K84Q"
"doi:10.18739/A2K86G",14,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A2K86G"
"doi:10.18739/A2K929",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2K929"
"doi:10.18739/A2K931567",23,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A2K931567"
"doi:10.18739/A2K931586",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A2K931586"
"doi:10.18739/A2K93160S",6,91,220,"https://arcticdata.io/catalog/view/doi:10.18739/A2K93160S"
"doi:10.18739/A2K942",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2K942"
"doi:10.18739/A2K95F",12,8,157,"https://arcticdata.io/catalog/view/doi:10.18739/A2K95F"
"doi:10.18739/A2KC1M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KC1M"
"doi:10.18739/A2KC3C",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2KC3C"
"doi:10.18739/A2KC54",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2KC54"
"doi:10.18739/A2KC6H",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KC6H"
"doi:10.18739/A2KD1QK1R",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD1QK1R"
"doi:10.18739/A2KD1QK27",12,58,167,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD1QK27"
"doi:10.18739/A2KD1Z",5,114,94,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD1Z"
"doi:10.18739/A2KD2B",8,56,142,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD2B"
"doi:10.18739/A2KD3Q",12,8,157,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD3Q"
"doi:10.18739/A2KD43",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD43"
"doi:10.18739/A2KD6V",13,170,73,"https://arcticdata.io/catalog/view/doi:10.18739/A2KD6V"
"doi:10.18739/A2KF8Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KF8Z"
"doi:10.18739/A2KF9B",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KF9B"
"doi:10.18739/A2KG08",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG08"
"doi:10.18739/A2KG1N",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG1N"
"doi:10.18739/A2KG4S",15,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG4S"
"doi:10.18739/A2KG55",29,170,48,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG55"
"doi:10.18739/A2KG6J",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG6J"
"doi:10.18739/A2KG7X",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG7X"
"doi:10.18739/A2KG9P",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2KG9P"
"doi:10.18739/A2KH0DZ42",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2KH0DZ42"
"doi:10.18739/A2KH0DZ5J",19,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2KH0DZ5J"
"doi:10.18739/A2KH0M",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2KH0M"
"doi:10.18739/A2KH2C",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2KH2C"
"doi:10.18739/A2KH3R",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A2KH3R"
"doi:10.18739/A2KJ9C",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2KJ9C"
"doi:10.18739/A2KK3F",25,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A2KK3F"
"doi:10.18739/A2KK8B",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A2KK8B"
"doi:10.18739/A2KK94B8Q",100,168,8,"https://arcticdata.io/catalog/view/doi:10.18739/A2KK94B8Q"
"doi:10.18739/A2KM11",57,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A2KM11"
"doi:10.18739/A2KM2D",14,64,232,"https://arcticdata.io/catalog/view/doi:10.18739/A2KM2D"
"doi:10.18739/A2KN68",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KN68"
"doi:10.18739/A2KN7N",5,71,131,"https://arcticdata.io/catalog/view/doi:10.18739/A2KN7N"
"doi:10.18739/A2KN9D",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2KN9D"
"doi:10.18739/A2KP23",19,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP23"
"doi:10.18739/A2KP3G",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP3G"
"doi:10.18739/A2KP4V",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP4V"
"doi:10.18739/A2KP57",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP57"
"doi:10.18739/A2KP7TQ9P",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP7TQ9P"
"doi:10.18739/A2KP8C",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP8C"
"doi:10.18739/A2KP9R",14,88,80,"https://arcticdata.io/catalog/view/doi:10.18739/A2KP9R"
"doi:10.18739/A2KQ0P",3,70,186,"https://arcticdata.io/catalog/view/doi:10.18739/A2KQ0P"
"doi:10.18739/A2KQ12",21,28,237,"https://arcticdata.io/catalog/view/doi:10.18739/A2KQ12"
"doi:10.18739/A2KQ3T",1,119,205,"https://arcticdata.io/catalog/view/doi:10.18739/A2KQ3T"
"doi:10.18739/A2KR69",34,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2KR69"
"doi:10.18739/A2KR82",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KR82"
"doi:10.18739/A2KR9F",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A2KR9F"
"doi:10.18739/A2KS0C",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KS0C"
"doi:10.18739/A2KS1R",19,9,138,"https://arcticdata.io/catalog/view/doi:10.18739/A2KS1R"
"doi:10.18739/A2KS6J41J",9,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2KS6J41J"
"doi:10.18739/A2KS8D",2,116,39,"https://arcticdata.io/catalog/view/doi:10.18739/A2KS8D"
"doi:10.18739/A2KV36",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A2KV36"
"doi:10.18739/A2KV5Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2KV5Z"
"doi:10.18739/A2KV6B",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2KV6B"
"doi:10.18739/A2KV9G",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2KV9G"
"doi:10.18739/A2KW3J",2,120,171,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW3J"
"doi:10.18739/A2KW57H4V",25,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW57H4V"
"doi:10.18739/A2KW57H5B",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW57H5B"
"doi:10.18739/A2KW57H79",8,60,132,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW57H79"
"doi:10.18739/A2KW6P",22,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW6P"
"doi:10.18739/A2KW8F",14,170,72,"https://arcticdata.io/catalog/view/doi:10.18739/A2KW8F"
"doi:10.18739/A2M014",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A2M014"
"doi:10.18739/A2M03XW73",1,121,188,"https://arcticdata.io/catalog/view/doi:10.18739/A2M03XW73"
"doi:10.18739/A2M03XW92",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2M03XW92"
"doi:10.18739/A2M07D",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2M07D"
"doi:10.18739/A2M17R",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2M17R"
"doi:10.18739/A2M226",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2M226"
"doi:10.18739/A2M24Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2M24Z"
"doi:10.18739/A2M25B",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2M25B"
"doi:10.18739/A2M28G",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2M28G"
"doi:10.18739/A2M29V",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2M29V"
"doi:10.18739/A2M30S",4,93,116,"https://arcticdata.io/catalog/view/doi:10.18739/A2M30S"
"doi:10.18739/A2M32N90F",11,170,73,"https://arcticdata.io/catalog/view/doi:10.18739/A2M32N90F"
"doi:10.18739/A2M33X",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2M33X"
"doi:10.18739/A2M349",10,14,110,"https://arcticdata.io/catalog/view/doi:10.18739/A2M349"
"doi:10.18739/A2M37F",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2M37F"
"doi:10.18739/A2M527",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2M527"
"doi:10.18739/A2M53M",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2M53M"
"doi:10.18739/A2M58H",4,50,210,"https://arcticdata.io/catalog/view/doi:10.18739/A2M58H"
"doi:10.18739/A2M59W",96,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2M59W"
"doi:10.18739/A2M60T",12,170,57,"https://arcticdata.io/catalog/view/doi:10.18739/A2M60T"
"doi:10.18739/A2M61BP47",16,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2M61BP47"
"doi:10.18739/A2M65Q",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2M65Q"
"doi:10.18739/A2M786",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2M786"
"doi:10.18739/A2M80H",29,170,28,"https://arcticdata.io/catalog/view/doi:10.18739/A2M80H"
"doi:10.18739/A2M81W",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2M81W"
"doi:10.18739/A2M86S",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A2M86S"
"doi:10.18739/A2M89X",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2M89X"
"doi:10.18739/A2M90229X",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2M90229X"
"doi:10.18739/A2M930",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2M930"
"doi:10.18739/A2M94C",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A2M94C"
"doi:10.18739/A2MB7V",8,60,132,"https://arcticdata.io/catalog/view/doi:10.18739/A2MB7V"
"doi:10.18739/A2MB9M",4,8,219,"https://arcticdata.io/catalog/view/doi:10.18739/A2MB9M"
"doi:10.18739/A2MC1X",5,71,131,"https://arcticdata.io/catalog/view/doi:10.18739/A2MC1X"
"doi:10.18739/A2MC29",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2MC29"
"doi:10.18739/A2MC3P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2MC3P"
"doi:10.18739/A2MC6T",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2MC6T"
"doi:10.18739/A2MD18",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2MD18"
"doi:10.18739/A2MD5S",18,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A2MD5S"
"doi:10.18739/A2MF88",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2MF88"
"doi:10.18739/A2MF9N",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2MF9N"
"doi:10.18739/A2MG5G",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG5G"
"doi:10.18739/A2MG6V",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG6V"
"doi:10.18739/A2MG77",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG77"
"doi:10.18739/A2MG7FV2S",7,167,16,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG7FV2S"
"doi:10.18739/A2MG7FV57",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG7FV57"
"doi:10.18739/A2MG7FV6Q",19,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2MG7FV6Q"
"doi:10.18739/A2MH19",5,49,96,"https://arcticdata.io/catalog/view/doi:10.18739/A2MH19"
"doi:10.18739/A2MH32",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A2MH32"
"doi:10.18739/A2MJ55",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2MJ55"
"doi:10.18739/A2MJ9P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2MJ9P"
